latitude,longitude,depth,TVD,MD
38.798,-122.75,-78.708504,0.0,0
38.798000404391125,-122.74999342592413,-40.608504,1050.999658503598,1051
38.79799944418038,-122.7499959195559,-11.652504,1175.9990131984996,1176
38.79799688174159,-122.75000265890337,17.300448,1270.9955271309097,1271
38.79799268501401,-122.75001022394162,46.2534,1365.99061164978,1366
38.79798715431756,-122.75001860312427,68.8086,1460.9839494542796,1461
38.79798156704498,-122.75002670710997,74.901552,1534.9758090742864,1535
38.79797981133102,-122.75002897339998,103.241856,1554.973258769067,1555
38.79796893848673,-122.75004180882188,132.194808,1647.9541335616777,1648
38.79795883733427,-122.7500536284332,161.150808,1742.9377984678704,1743
38.79795755120264,-122.7500557677473,190.10376,1837.9359632663507,1838
38.79796495047415,-122.75004741999925,219.053664,1932.9271714487154,1933
38.79797693516617,-122.75003388395842,248.00052,2027.9057740089768,2028
38.79798818264573,-122.75001805299995,276.642576,2122.881010412762,2123
38.79799915076882,-122.75000119750831,305.89728,2216.8542424210314,2217
38.79800967533591,-122.7499859322003,315.65088,2312.8318261797317,2313
38.79801201867748,-122.74998123423778,363.797088,2344.826471815385,2345
38.79802087637552,-122.74995386512401,392.746992,2502.793810969854,2503
38.798024470537825,-122.7499351921281,420.175944,2597.770161793674,2598
38.798027074388706,-122.74992241434214,422.004744,2687.757833590681,2688
38.798027266976845,-122.74992192451552,450.957696,2693.7575469475146,2694
38.79803114775722,-122.74991571527929,479.608896,2788.7539988162985,2789
38.7980343259256,-122.74990913658672,508.260096,2882.7503695071696,2883
38.798035748663615,-122.74990131554121,537.517848,2976.7461926178926,2977
38.79803490529329,-122.74989946849486,566.473848,3072.7451315733674,3073
38.79803269854171,-122.74990961431577,595.115904,3167.7372188490426,3168
38.79803106829843,-122.74992861353826,624.364512,3261.713048300019,3262
38.79802756478964,-122.74995435895178,642.338568,3357.6690608854624,3358
38.79802403244856,-122.74997107935579,653.305272,3416.6382776451114,3417
38.79802160526212,-122.74998003025895,682.258224,3452.623436708167,3453
38.798015720278386,-122.7499930419159,711.211176,3547.6081863089175,3548
38.79800930157574,-122.74999222010804,713.039976,3642.6049803333235,3643
38.79800880057208,-122.74999188711398,740.167176,3648.6046060230287,3649
38.79799885605988,-122.74998713856745,769.11708,3737.5960104582027,3738
38.79798568101948,-122.7499836709973,798.066984,3832.583843850394,3833
38.79796777500749,-122.74998193400104,826.712088,3927.56222489722,3928
38.79794910025146,-122.74998309443494,855.66504,4021.5386729660395,4022
38.797936313059346,-122.7499884371083,884.313192,4116.5259493036465,4117
38.79792789717733,-122.74999241258824,913.269192,4210.51996992965,4211
