latitude,longitude,depth,TVD,MD
38.83,-122.83,-78.708504,0.0,0
38.83000589551227,-122.82999706317506,-40.608504,1050.999658503598,1051
38.83000325585843,-122.82999747842403,-11.652504,1175.9990131984996,1176
38.82999613819293,-122.82999862896068,17.300448,1270.9955271309097,1271
38.82998748831384,-122.8299987770071,46.2534,1365.99061164978,1366
38.82997746638057,-122.82999817687481,68.8086,1460.9839494542796,1461
38.82996765448679,-122.82999739014767,74.901552,1534.9758090742864,1535
38.82996481396509,-122.82999700279979,103.241856,1554.973258769067,1555
38.82994826174152,-122.82999400435136,132.194808,1647.9541335616777,1648
38.82993297508162,-122.82999116630239,161.150808,1742.9377984678704,1743
38.82993047931545,-122.82999112213678,190.10376,1837.9359632663507,1838
38.82994140831308,-122.82999335621984,219.053664,1932.9271714487154,1933
38.82995912321431,-122.82999696724717,248.00052,2027.9057740089768,2028
38.829978456966295,-122.82999879237097,276.642576,2122.881010412762,2123
38.829998538311784,-122.82999986329837,305.89728,2216.8542424210314,2217
38.83001702073986,-122.83000134518684,315.65088,2312.8318261797317,2313
38.830022260965535,-122.8300010255989,363.797088,2344.826471815385,2345
38.830050392162356,-122.82999501203354,392.746992,2502.793810969854,2503
38.83006836053234,-122.82998878817145,420.175944,2597.770161793674,2598
38.83008072834503,-122.82998465427947,422.004744,2687.757833590681,2688
38.830081248841395,-122.82998457615238,450.957696,2693.7575469475146,2694
38.8300885665879,-122.82998483238866,479.608896,2788.7539988162985,2789
38.830095852986965,-122.82998429541693,508.260096,2882.7503695071696,2883
38.83010333758008,-122.82998161702145,537.517848,2976.7461926178926,2977
38.830104515483974,-122.82997996311815,566.473848,3072.7451315733674,3073
38.83009462556954,-122.82998312492566,595.115904,3167.7372188490426,3168
38.83007735663856,-122.82999121270481,624.364512,3261.713048300019,3262
38.83005330870203,-122.83000105128397,642.338568,3357.6690608854624,3358
38.83003706223686,-122.83000635238885,653.305272,3416.6382776451114,3417
38.83002809693411,-122.83000872583533,682.258224,3452.623436708167,3453
38.83001388601678,-122.83001013511839,711.211176,3547.6081863089175,3548
38.83001138837194,-122.83000416545491,713.039976,3642.6049803333235,3643
38.830011426251424,-122.83000356507597,740.167176,3648.6046060230287,3649
38.83001056635726,-122.82999257860251,769.11708,3737.5960104582027,3738
38.8300069818409,-122.82997943489775,798.066984,3832.583843850394,3833
38.829999533117785,-122.82996305933837,826.712088,3927.56222489722,3928
38.829989190774526,-122.82994746674218,855.66504,4021.5386729660395,4022
38.82997817028762,-122.82993906404565,884.313192,4116.5259493036465,4117
38.82997051947999,-122.829933763418,913.269192,4210.51996992965,4211
38.829966931235035,-122.82993014818234,942.225192,4305.518212914897,4306
38.8299636726512,-122.82992840759675,971.178144,4400.517316700922,4401
38.82995813177884,-122.82992670735295,999.524544,4495.515038855968,4496
38.82995429432928,-122.82992733087563,1021.165344,4588.5136139237375,4589
38.82995856592426,-122.8299294891942,1028.480544,4659.5110096671315,4660
38.829962064967006,-122.8299300951061,1056.808656,4683.507725671807,4684
38.82998964643079,-122.82993471695384,1085.700648,4776.452191950445,4777
38.8300449969015,-122.82994363852647,1114.82124,4871.241724903359,4872
38.830128017387054,-122.82995864043886,1142.914656,4966.77703399847,4968
38.83023661003035,-122.82998009647737,1170.840432,5058.949490841953,5061
38.8303773522948,-122.83000629861048,1198.245,5150.566092096408,5154
38.83054923213548,-122.8300360549312,1228.091016,5240.483245130363,5246
38.83076865308653,-122.83007084461299,1255.361472,5338.400939169421,5347
38.8309935052077,-122.83010638565464,1259.7384,5427.872790554274,5440
38.83103200723024,-122.83011271803302,1282.961112,5442.229158298778,5455
38.83124819774975,-122.83014759449759,1310.582088,5518.416444007228,5535
38.83152828334456,-122.83019593426852,1337.32524,5609.041485156745,5631
38.831825328569224,-122.83025351667212,1363.437456,5696.784865150657,5725
38.832143267106275,-122.8303207122678,1386.41328,5782.445771691203,5818
38.83244706843983,-122.8303902988086,1389.97944,5857.83067525981,5901
38.83249651019994,-122.8304020823776,1415.796,5869.532831143694,5914
38.83287143265577,-122.83049446235408,1433.703,5954.231140655745,6009
38.833152208596175,-122.83056326597729,1440.83532,6012.981155269035,6076
38.833269916558194,-122.83059090312888,1465.728336,6036.381365392521,6103
38.833711346451025,-122.8306913615444,1489.783152,6118.055333993579,6199
