latitude,longitude,depth,TVD,MD
38.798,-122.75,-78.708504,0.0,0
38.798005895512276,-122.74999706317506,-40.608504,1050.999658503598,1051
38.79800325585843,-122.74999747842404,-11.652504,1175.9990131984996,1176
38.797996138192936,-122.74999862896068,17.300448,1270.9955271309097,1271
38.797987488313844,-122.74999877700711,46.2534,1365.99061164978,1366
38.79797746638057,-122.74999817687481,68.8086,1460.9839494542796,1461
38.7979676544868,-122.74999739014767,74.901552,1534.9758090742864,1535
38.797964813965095,-122.74999700279979,103.241856,1554.973258769067,1555
38.797948261741524,-122.74999400435136,132.194808,1647.9541335616777,1648
38.79793297508162,-122.7499911663024,161.150808,1742.9377984678704,1743
38.797930479315454,-122.74999112213678,190.10376,1837.9359632663507,1838
38.797941408313086,-122.74999335621985,219.053664,1932.9271714487154,1933
38.79795912321431,-122.74999696724717,248.00052,2027.9057740089768,2028
38.7979784569663,-122.74999879237097,276.642576,2122.881010412762,2123
38.79799853831179,-122.74999986329837,305.89728,2216.8542424210314,2217
38.79801702073986,-122.75000134518685,315.65088,2312.8318261797317,2313
38.79802226096554,-122.7500010255989,363.797088,2344.826471815385,2345
38.79805039216236,-122.74999501203354,392.746992,2502.793810969854,2503
38.79806836053234,-122.74998878817145,420.175944,2597.770161793674,2598
38.798080728345035,-122.74998465427947,422.004744,2687.757833590681,2688
38.7980812488414,-122.74998457615239,450.957696,2693.7575469475146,2694
38.7980885665879,-122.74998483238866,479.608896,2788.7539988162985,2789
38.79809585298697,-122.74998429541694,508.260096,2882.7503695071696,2883
38.79810333758008,-122.74998161702145,537.517848,2976.7461926178926,2977
38.79810451548398,-122.74997996311815,566.473848,3072.7451315733674,3073
38.79809462556954,-122.74998312492566,595.115904,3167.7372188490426,3168
38.798077356638565,-122.74999121270481,624.364512,3261.713048300019,3262
38.79805330870203,-122.75000105128397,642.338568,3357.6690608854624,3358
38.798037062236865,-122.75000635238885,653.305272,3416.6382776451114,3417
38.79802809693411,-122.75000872583533,682.258224,3452.623436708167,3453
38.79801388601678,-122.75001013511839,711.211176,3547.6081863089175,3548
38.79801138837195,-122.75000416545491,713.039976,3642.6049803333235,3643
38.79801142625143,-122.75000356507597,740.167176,3648.6046060230287,3649
38.79801056635726,-122.74999257860252,769.11708,3737.5960104582027,3738
38.798006981840906,-122.74997943489775,798.066984,3832.583843850394,3833
38.79799953311779,-122.74996305933837,826.712088,3927.56222489722,3928
38.79798919077453,-122.74994746674219,855.66504,4021.5386729660395,4022
38.79797817028762,-122.74993906404565,884.313192,4116.5259493036465,4117
38.797970519479996,-122.749933763418,913.269192,4210.51996992965,4211
38.79796693123504,-122.74993014818234,942.225192,4305.518212914897,4306
38.79796367265121,-122.74992840759676,971.178144,4400.517316700922,4401
38.79795813177884,-122.74992670735296,999.524544,4495.515038855968,4496
38.79795429432929,-122.74992733087564,1021.165344,4588.5136139237375,4589
38.79795856592426,-122.7499294891942,1028.480544,4659.5110096671315,4660
38.79796206496701,-122.74993009510611,1056.808656,4683.507725671807,4684
38.79798964643079,-122.74993471695385,1085.700648,4776.452191950445,4777
38.7980449969015,-122.74994363852647,1114.82124,4871.241724903359,4872
38.79812801738706,-122.74995864043886,1142.914656,4966.77703399847,4968
38.79823661003035,-122.74998009647737,1170.840432,5058.949490841953,5061
38.79837735229481,-122.75000629861049,1198.245,5150.566092096408,5154
38.798549232135485,-122.7500360549312,1228.091016,5240.483245130363,5246
38.79876865308653,-122.75007084461299,1255.361472,5338.400939169421,5347
38.798993505207704,-122.75010638565465,1259.7384,5427.872790554274,5440
38.799032007230245,-122.75011271803302,1282.961112,5442.229158298778,5455
38.799248197749755,-122.75014759449759,1310.582088,5518.416444007228,5535
38.799528283344564,-122.75019593426852,1337.32524,5609.041485156745,5631
38.79982532856923,-122.75025351667212,1363.437456,5696.784865150657,5725
38.80014326710628,-122.75032071226781,1386.41328,5782.445771691203,5818
38.80044706843984,-122.7503902988086,1389.97944,5857.83067525981,5901
38.80049651019994,-122.7504020823776,1415.796,5869.532831143694,5914
38.800871432655775,-122.75049446235408,1433.703,5954.231140655745,6009
38.80115220859618,-122.75056326597729,1440.83532,6012.981155269035,6076
38.8012699165582,-122.75059090312888,1465.728336,6036.381365392521,6103
38.80171134645103,-122.7506913615444,1489.783152,6118.055333993579,6199
38.802175255546416,-122.75079224710359,1513.792248,6196.969419131874,6294
38.80264123272278,-122.75089237697176,1538.368272,6275.745353973194,6389
38.80309873614775,-122.75098978375941,1562.19144,6356.370599777975,6485
38.80354221011005,-122.75107892555141,1572.359568,6434.5338710455835,6578
38.803736805967134,-122.7511165912703,1586.557152,6467.887303262945,6618
38.80401071578802,-122.75116958584722,1606.594704,6514.471315438367,6674
38.80439668107645,-122.75124527401503,1612.937592,6580.207178294443,6753
38.80451868746716,-122.7512694872321,1630.95432,6601.0157113492305,6778
38.80486469493648,-122.75133928555374,1654.762248,6660.132571074139,6849
38.805323795015134,-122.75143760618006,1678.878024,6738.236554066419,6943
38.8057972622798,-122.75155553643368,1692.66108,6817.361093935973,7039
38.80606759947903,-122.7516322692349,1702.743864,6862.581995670717,7094
38.80626084374744,-122.75169056857149,1726.122024,6895.663355730489,7134
38.80671119443018,-122.75183228780584,1749.737928,6972.361645664189,7227
38.807179972793136,-122.75198632544662,1773.073416,7049.841618205654,7322
38.80765794108655,-122.75214905698365,1796.652744,7126.399098536205,7417
38.80815446354541,-122.75232051401136,1819.265856,7203.759236721871,7514
38.80864298124018,-122.75249305855962,1842.025272,7277.95282025345,7608
38.80915198745022,-122.75267830143116,1863.766656,7352.61551007724,7704
38.809653583603755,-122.75286611228104,1885.968288,7423.951290070374,7797
38.810176951971776,-122.75306898507331,1907.648712,7496.792093180561,7893
38.8107008020131,-122.75328137983422,1929.045672,7567.920916603393,7988
38.811235885480606,-122.75349050301608,1950.363384,7638.123377046619,8083
38.811794196976344,-122.75368223873033,1971.044064,7708.056159663093,8179
38.81236820122189,-122.75384518190837,1991.368128,7775.913324844132,8274
38.81297491679091,-122.75397189139714,2011.033824,7842.588818225764,8370
38.81359536574065,-122.7540531933442,2016.169704,7907.110872131419,8465
38.81376063329451,-122.7540667483421,2028.379992,7923.955784806103,8490
